ID	Traditional	Pinyin	POS	Meaning
B4L06-II-14	餅乾	bǐnggān	N	crackers, cookies
B4L06-II-15	平時	píngshí	N	in ordinary times
B4L06-II-16	狀況	zhuàngkuàng	N	situation,circumstance
B4L06-II-17	慌張	huāngzhāng	Vs	to panic, be flustered
B4L06-II-18	停電	tíngdiàn	Vp-sep	to have a power outage
B4L06-II-19	黑暗	hēi'àn	N	the darkness
B4L06-II-20	方向	fāngxiàng	N	direction
B4L06-II-21	集合	jíhé	Vi	to meet, assemble
B4L06-II-22	裂縫	lièfèng	N	crack
B4L06-II-23	瓦斯	wǎsī	N	natural gas
B4L06-II-24	開關	kāiguān	N	switch
B4L06-II-25	火災	huǒzāi	N	fire (disaster), conflagration
B4L06-II-26	門框	ménkuāng	N	door frame
B4L06-II-27	歪	wāi	Vp	askew, slanted, crooked
B4L06-II-28	頭部	tóubù	N	head
B4L06-II-29	冷靜	lěngjìng	Vs	cool-headed, calm
B4L06-II-30	穩	wěn	Vs	steady
B4L06-II-31	櫃子	guìzi	N	closet, cabinet
B4L06-II-32	牆壁	qiángbì	N	wall
B4L06-II-33	倒塌	dǎotā	Vp	to collapse
B4L06-II-34	電梯	diàntī	N	elevator
B4L06-II-35	反而	fǎn'ér	Conj	on the contrary, rather
B4L06-II-36	堅固	jiāngù	Vs	strong, firm, solid
B4L06-II-37	柱子	zhùzi	N	pillar, column
B4L06-II-38	碰	pèng	V	to hit, bump into
B4L06-II-39	形成	xíngchéng	V	to form
B4L06-II-40	三角形	sānjiǎoxíng	N	triangle
B4L06-II-41	保持	bǎochí	V	to remain, stay
B4L06-II-42	平靜	píngjìng	Vs	calm
B4L06-II-43	指示	zhǐshì	N	instructions, commands
B4L06-II-44	救援	jiùyuán	Vi	to rescue
B4L06-II-45	行動	xíngdòng	N	activity, action, operations
B4L06-II-46	掉下來	diàoxiàlái		to fall down, to drop
B4L06-II-47	倒下來	dǎoxiàlái		to fall over, to collapse
B4L06-II-48	救災人員	jiùzāi rényuán		rescue personnel
B4L07-I-01	博文	Bówén		a senior in college
B4L07-I-02	玉珍	Yùzhēn		a sophomore in college
B4L07-I-03	學妹	xuémèi	N	female lower classmate (see culture notes)
B4L07-I-04	學弟	xuédì	N	male lower classmate
B4L07-I-05	彈	tán	V	to play (piano, guitar)
B4L07-I-06	吉他	jítā	N	guitar
B4L07-I-07	交	jiāo	V	to submit, hand in
B4L07-I-08	家教	jiājiào	N	coach, tutor
B4L07-I-09	學長	xuézhǎng	N	male upper classmate
B4L07-I-10	還	hái	Adv	to one's surprise
B4L07-I-11	進度	jìndù	N	progress
B4L07-I-12	落後	luòhòu	Vp	to fall behind, lag
B4L07-I-13	完成	wánchéng	Vpt	to complete
B4L07-I-14	一連	yìlián	Adv	in a row, in succession
B4L07-I-15	約會	yuēhuì	V-sep	to make a date/appointment
B4L07-I-16	一生	yìshēng	N	(for) one's life
B4L07-I-17	時光	shíguāng	N	time
B4L07-I-18	倒流	dàoliú	Vp	to flow backward
B4L07-I-19	加強	jiāqiáng	V	to strengthen
B4L07-I-20	至少	zhìshǎo	Adv	at least
B4L07-I-21	訓練	xùnliàn	N/V	training; to train
B4L07-I-22	外國	wàiguó	N	other countries, abroad, foreign
B4L07-I-23	爭取	zhēngqǔ	V	to vie for, compete for
B4L07-I-24	實習	shíxí	Vi	to intern
B4L07-I-25	二分之一	èrfēn zhīyī		Fraction 1/2
B4L07-I-26	一下...一下...	yíxià...yíxià...		measure phrase, describing fast-changing alternating scences of two activities
B4L07-I-27	到時候	dào shíhòu		at that time, when the time comes
B4L07-I-28	談戀愛	tán liàn ài		to be in love, go steady (said of dating couples)
B4L07-I-29	低空飛過	dīkōng fēiguò		barely managed to pass (a test, course)
B4L07-I-30	有助於	yǒuzhùyú		to help in something, be beneficial to something
B4L07-I-31	寒暑假	hánshǔ jià		winter and summer vacations
B4L07-II-01	暗戀	ànliàn	V	to have a crush on someone
B4L07-II-02	目光	mùguāng	N	a gaze, a look
B4L07-II-03	移動	yídòng	Vi	to move, shift
B4L07-II-04	於是	yúshì	Conj	so, whereupon
B4L07-II-05	原來	yuánlái	Adv	the truth is
B4L07-II-06	煩惱	fánnǎo	Vs	to be troubled, vexed
B4L07-II-07	擔任	dānrèn	V	to hold the post of
B4L07-II-08	學生會	xuéshēnghuì	N	student union (會 -huì, organization)
B4L07-II-09	會長	huìzhǎng	N	president of an association, club etc... (長 -zhǎng, head)
B4L07-II-10	校隊	xiàoduì	N	school team
B4L07-II-11	隊員	duìyuán	N	team member (員 -yuán, member, person)
B4L07-II-12	高大	gāodà	Vs	tall and big, bulky
B4L07-II-13	帥氣	shuàiqì	Vs	dashing, handsome
B4L07-II-14	雙	shuāng	M	a pair of
B4L07-II-15	開朗	kāilǎng	Vs	cheerful
B4L07-II-16	微笑	wéixiào	Vi	to smile
B4L07-II-17	情人節	qíngrénjié	N	Valentine's Day (節 -jié, holiday, day)
B4L07-II-18	親手	qīnshǒu	Adv	personally, with one's own hands
B4L07-II-19	巧克力	qiǎokèlì	N	chocolate
B4L07-II-20	當天	dāngtiān	N	that (same) day
B4L07-II-21	堆	duī	M	a pile of
B4L07-II-22	向	xiàng	Prep	to
B4L07-II-23	告白	gàobái	Vi	to profess (love, feelings)
B4L07-II-24	萬人迷	wànrénmí	N	heartthrob (迷 -mí, charmer)
B4L07-II-25	交往	jiāowǎng	Vi	to go steady, to date
B4L07-II-26	系花	xìhuā	N	department beauty, the most beautiful girl in a department
B4L07-II-27	追	zhuī	V	to chase, woo
B4L07-II-28	情書	qíngshū	N	love letter
B4L07-II-29	態度	tàidù	N	attitude
B4L07-II-30	曖昧	àimèi	Vs	ambiguous (about one's relationship)
B4L07-II-31	甜蜜	tiánmì	Vs	sweet
B4L07-II-32	溫柔	wēnróu	Vs	tender
B4L07-II-33	訊息	xùnxí	N	message
B4L07-II-34	忌妒	jìdù	Vst	to be jealous
B4L07-II-35	安全感	ānquángǎn	N	the feeling of security (感 -gǎn, sense/feeling of)
B4L07-II-36	吃醋	chīcù	Vp-sep	to be jealous
B4L07-II-37	吵架	chǎojià	V-sep	to quarrel, fight, argue
B4L07-II-38	牽	qiān	V	to hold
B4L07-II-39	吻	wěn	V	to kiss
B4L07-II-40	劈腿	pītuǐ	Vp-sep	to two-time
B4L07-II-41	糟糕	zāogāo	Ptc	oh no, how terrible, what bad luck!
B4L07-II-42	何清源	Hé Qīngyuán		a male college student
B4L07-II-43	林榮華	Lín Rónghuá		a male college student
B4L07-II-44	一見鍾情	yíjiàn zhōngqíng		love at first sight
B4L07-II-45	一舉一動	yìjǔ yídòng		every move
B4L07-II-46	前一天	qián yì tiān		the day before
B4L07-II-47	已讀不回	yǐdú bùhuí		read without reply
B4L08-I-01	王麗華	Wáng Lìhuá		a woman from Taiwan
B4L08-I-02	魯亞	Lǔ Yǎ		a man from Turkey
B4L08-I-03	論文	lùnwén	N	thesis, dissertation, scholarly article
B4L08-I-04	反正	fǎnzhèng	Adv	in any case
B4L08-I-05	不只	bùzhǐ	Adv	not only
B4L08-I-06	哈	hā	Ptc	ha
B4L08-I-07	代替	dàitì	V	to substitute, to be in place of
B4L08-I-08	獨自	dúzì	Adv	alone, by oneself
B4L08-I-09	難免	nánmiǎn	Adv	inevitably, hard to avoid
B4L08-I-10	費用	fèiyòng	N	costs, expense
B4L08-I-11	觀念	guānniàn	N	concept, notion
B4L08-I-12	代	dài	N	generation
B4L08-I-13	婚姻	hūnyīn	N	marriage
B4L08-I-14	束縛	shùfú	V	to be fettered by, bound by, shackled by
B4L08-I-15	追求	zhuīqiú	V	to pursue
B4L08-I-16	倒是	dàoshì	Adv	on the other hand
B4L08-I-17	推行	tuīxíng	V	to promote (policy)
B4L08-I-18	生育	shēngyù	V/N	to have babies; reproduction, childbirth
B4L08-I-19	補助	bǔzhù	V/N	to subsidize; subsidy, allowance
B4L08-I-20	老人	lǎorén	N	old people, seniors
B4L08-I-21	夫婦	fūfù	N	husband and wife, couple
B4L08-I-22	獨生子	dúshēngzǐ	N	only child (male)
B4L08-I-23	寵	chǒng	Vst	to spoil (somebody)
B4L08-I-24	職業	zhíyè	N	occupation, profession
B4L08-I-25	婦產科	fùchǎnkē	N	obstetrics and gynecology, OB/GYN
B4L08-I-26	失業	shīyè	Vp	to lose one's job, to become unemployed
B4L08-I-27	補習班	bǔxíbān	N	cram school
B4L08-I-28	不可思議	bùkěsīyì		hard to comprehend, beyond logic, unbelievable
B4L08-I-29	有話直說	yǒuhuàzhíshuō		to be frank, don't hold anything back, spit it out
B4L08-I-30	娃娃推車	wáwa tuīchē		baby carriage
B4L08-I-31	不足為奇	bùzúwéiqí		nothing strange, not surprising at all
B4L08-I-32	遠遠	yuǎnyuǎn		by far, to a large extent
B4L08-I-33	傳宗接代	chuánzōng jiēdài		To produce a male heir to carry on the family line
B4L08-I-34	無拘無束	wújū wúshù		carefree, free, do as one pleases, without care or worries
B4L08-I-35	老一輩	lǎoyíbèi		the older generation
B4L08-I-36	一胎化政策	yìtāihuà zhèngcè		One Child Policy
B4L08-I-37	這下子	zhèxiàzi		as a consequence
B4L08-II-04	年齡	niánlíng	N	age
B4L08-II-06	使	shǐ	Vst	to cause
B4L08-II-07	行業	hángyè	N	trade, profession, industry
B4L08-II-08	重大	zhòngdà	Vs	enormous, heavy
B4L08-II-11	減班	jiǎnbān	Vp-sep	to reduce enrollments
B4L08-II-18	何況	hékuàng	Adv	much less, let alone
B4L08-II-20	未來	wèilái	N	future
B4L08-II-21	遠景	yuǎnjǐng	N	future prospects
B4L08-II-25	針對	zhēnduì	Prep	aimed at, directed at
B4L08-II-29	延長	yáncháng	V	to extend, make longer
B4L08-II-33	領	lǐng	V	to receive, withdraw (money)
B4L08-II-42	孫女	sūnnǚ	N	granddaughter
B4L08-II-44	預算	yùsuàn	N	budget
B4L08-II-46	沉重	chénzhòng	Vs	heavy
B4L08-II-47	有效	yǒuxiào	Vs	effective
B4L08-II-51	之一	zhīyī		one of
B4L09-I-01	逐漸	zhújiàn	Adv	gradually
B4L09-I-02	據點	jùdiǎn	N	base, stronghold
B4L09-I-03	統治	tǒngzhì	V	to rule, govern
B4L09-I-04	景點	jǐngdiǎn	N	scenic site
B4L09-I-05	繁榮	fánróng	Vs	prosperous
B4L09-I-06	港口	gǎngkǒu	N	harbor, port
B4L09-I-07	據說	jùshuō	V	it is said
B4L09-I-08	鹿	lù	N	deer
B4L09-I-09	鹿群	lùqún	N	herd of deer (群 -qún, group, crowd)
B4L09-I-10	形狀	xíngzhuàng	N	shape
B4L09-I-11	鹿角	lùjiǎo	N	deer antlers
B4L09-I-12	便	biàn	Adv	accordingly
B4L09-I-13	稱	chēng	V	to call
B4L09-I-14	動物園	dòngwùyuán	N	zoo
B4L09-I-15	皮	pí	N	skin, hides
B4L09-I-16	殺	shā	V	to kill
B4L09-I-17	數量	shùliàng	N	number, quantity
B4L09-I-18	風光	fēngguāng	N	glory
B4L09-I-19	民宅	mínzhái	N	home, people's residence
B4L09-I-20	蚵仔煎	ézǐjiān	N	oyster omelet
B4L09-I-21	哦	ó	Ptc	an interjection indicating concurrence accepting what has been presented
B4L09-I-22	該	gāi	Vaux	should, ought to (formal)
B4L09-I-23	興盛	xīngshèng	Vs	flourishing
B4L09-I-24	時期	shíqí	N	period, age (not 時代)
B4L09-I-25	獨木舟	dúmùzhōu	N	canoe
B4L09-I-26	為	wéi	Vst	as
B4L09-I-27	載運	zàiyùn	V	to transport
B4L09-I-28	改名	gǎimíng	V-sep	to legally change one's names
B4L09-I-29	相似	xiāngsì	Vs	similar
B4L09-I-30	沒落	mòluò	Vp	to decline, wane
B4L09-I-31	依然	yīrán	Adv	still
B4L09-I-32	保留	bǎoliú	V	to remain intact, preserve
B4L09-I-33	鹿港	Lùgǎng		Lugang
B4L09-I-34	艋舺	Měngjiǎ		Mengjia (Mangka)
B4L09-I-35	淡水河	Dànshuǐ Hé		Tamsui River (河 hé,river)
B4L09-I-36	萬華	Wànhuá		Wanhu a
B4L09-I-37	台語	Táiyǔ		Taiwanese (a Southern Min dialect)
B4L09-I-38	日語	Rìyǔ		Japanese (language)
B4L09-I-39	家喻戶曉	jiāyù hùxiǎo		widely known
B4L09-I-40	滿山遍野	mǎnshān biànyě		all over the mountains and plains
B4L09-I-41	古色古香	gǔsè gǔxiāng		to have an antique air, quaint, classical in style
B4L09-I-42	綠豆糕	lǜdòu gāo		mung-bean cake
B4L09-I-43	牛舌餅	niúshé bǐng		ox-tongue biscuit
B4L09-I-44	垂涎三尺	chuíxiánsānchǐ		to salivate over, make one's mouth water
B4L09-II-01	數目	shùmù	N	amount, quantity
B4L09-II-02	大約	dàyuē	Adv	about, approximately
B4L09-II-03	佔	zhàn	Vst	"constitute (same as "" 占"" )"
B4L09-II-04	自從	zìcóng	Prep	ever since
B4L09-II-05	將近	jiāngjìn	Adv	nearly, almost
B4L09-II-06	往來	wǎnglái	N	dealings, contact
B4L09-II-07	思念	sīniàn	Vst	to miss, think about, long for
B4L09-II-08	通信	tōngxìn	V-sep	to communicate, correspond by mail
B4L09-II-09	毫無	háowú	Vst	none whatsoever
B4L09-II-10	音訊	yīnxùn	N	news, information, message
B4L09-II-11	遠離	yuǎnlí	Vst	to have left far away from
B4L09-II-12	妻子	qīzi	N	wife (literary)
B4L09-II-13	永遠	yǒngyuǎn	N	always, forever
B4L09-II-14	開放	kāifàng	Vp	to open to the public
B4L09-II-15	探親	tànqīn	Vi	to visit relatives
B4L09-II-16	親人	qīnrén	N	relatives, loved ones
B4L09-II-17	打聽	dǎtīng	V	to ask about, inquire
B4L09-II-18	不禁	bùjīn	Adv	can't help but
B4L09-II-19	淚	lèi	N	tears
B4L09-II-20	尚未	shàngwèi	Adv	not yet
B4L09-II-21	出世	chūshì	Vp	to be born
B4L09-II-22	童年	tóngnián	N	childhood
B4L09-II-23	傷心	shāngxīn	Vs	sad
B4L09-II-24	筆	bǐ	M	sum (of money)
B4L09-II-25	仍然	réngrán	Adv	still
B4L09-II-26	原諒	yuánliàng	Vst	to forgive
B4L09-II-27	盡	jìn	V	to exhaust, do one's utmost
B4L09-II-28	究竟	jiùjìng	Adv	after all, in the end, actually (j-j)
B4L09-II-29	內心	nèixīn	N	in one's heart, heart of hearts, innermost being
B4L09-II-30	創傷	chuāngshāng	N	trauma, scars
B4L09-II-31	珍惜	zhēnxí	Vst	to cherish, treasure
B4L09-II-32	精華	jīnghuá	Vs-attr	prime
B4L09-II-33	逃難	táonàn	Vi	to flee from war, natural disaster etc
B4L09-II-34	實在	shízài	Adv	truly, really
B4L09-II-35	歲月	suìyuè	N	years, time
B4L09-II-36	遭遇	zāoyù	N/V	(unhappy) experiences, happenings; to encounter, to have met with
B4L09-II-37	老兵	lǎobīng	N	old soldier, veteran
B4L09-II-38	老張	Lǎo Zhāng		Lao Zhang, nickname for someone whose surname is Zhang
B4L09-II-39	文化大革命	Wénhuà DàGémìng		Cultural Revolution (1966 ~ 1976)
B4L09-II-40	落地生根	luòdì shēnggēn		to set one's roots down
B4L09-II-41	身強體壯	shēnqiáng tǐzhuàng		strong and healthy
B4L09-II-42	離鄉背井	líxiāng bèijǐng		to leave one's hometown to become a stranger else where
B4L09-II-43	飄洋過海	piāoyáng guòhǎi		to sail cross the sea
B4L09-II-44	朝思暮想	zhāosī mùxiǎng	Id	"<span style=""color: var(--field-fg); background: var(--field-bg);"">yearn day and night</span>"
B4L09-II-45	一輩子	yíbèizi		one lifetime
B4L09-II-46	恐懼不安	kǒngjù bù'ān		scared and anxious, suffering from constant fear
B4L09-II-47	刻骨銘心	kègǔmíngxīn		unforgettable, to be imprinted hard in one's mind
B4L10-I-01	何建明	Hé Jiànmíng		a man college graduate
B4L10-I-02	應徵	yìngzhēng	V	to apply for a job
B4L10-I-03	配	pèi	V	to go with, match
B4L10-I-04	領帶	lǐngdài	N	tie
B4L10-I-05	花	huā	Vs	fancy, flowery, garish
B4L10-I-06	素色	sùsè	N	plain (in color)
B4L10-I-07	剩下	shèngxià	Vpt	to remain, left (over)
B4L10-I-08	龍頭	lóngtóu	N	head, leader
B4L10-I-09	起薪	qǐxīn	N	starting salary
B4L10-I-10	福利	fúlì	N	(work) benefits
B4L10-I-11	具備	jùbèi	Vst	to have in one's qualification
B4L10-I-12	限制	xiànzhì	N	restrictions
B4L10-I-13	以上	yǐshàng	N	above, over, more than
B4L10-I-14	以下	yǐxià	N	below, under, fewer than
B4L10-I-15	相關	xiāngguān	Vs	related, relevant
B4L10-I-16	各位	gèwèi	N	you (plural, formal)
B4L10-I-17	應屆	yìngjiè	Vs-attr	this year's, upcoming
B4L10-I-18	畢業生	bìyè shēng	N	graduate
B4L10-I-19	大一	dàyi	N	freshman, first-year university student (大二 sophomore, 大三 junior, 大四 senior)
B4L10-I-20	企劃部	qìhuàbù	N	planning department (部 -bù, department)
B4L10-I-21	營運	yíngyùn	N	operations
B4L10-I-22	知識	zhīshì	N	knowledge
B4L10-I-23	社長	shèzhǎng	N	club president
B4L10-I-24	聯合	liánhé	Adv	jointly
B4L10-I-25	音樂會	yīnyuè huì	N	concert
B4L10-I-26	節目	jiémù	N	program, show, event
B4L10-I-27	好評	hǎopíng	N	positive comments, praise
B4L10-I-28	企劃	qìhuà	V/N	to plan (used in business); a plan
B4L10-I-29	領導	lǐngdǎo	V	to lead
B4L10-I-30	合作	hézuò	Vi	to cooperate with, work with
B4L10-I-31	似乎	sìhū	Adv	seem
B4L10-I-32	關於	guānyú	Prep	related to, regarding
B4L10-I-33	磨練	móliàn	N/V	training, hone a skill; to train, hone, or to practice over time
B4L10-I-34	優點	yōudiǎn	N	strong point, forte
B4L10-I-35	上司	shàngsī	N	supervisor, boss
B4L10-I-36	誇獎	kuājiǎng	V	to praise, commend
B4L10-I-37	週	zhōu	M	week
B4L10-I-38	內	nèi	N	within
B4L10-I-39	以	yǐ	Prep	to use (formal)
B4L10-I-40	書面	shūmiàn	N	in writing
B4L10-I-41	通知	tōngzhī	V/N	to notify; a notification
B4L10-I-42	就...而言	jiù...éryán		as far as...are concerned
B4L10-I-43	新鮮人	xīnxiānrén		"freshman, (here) a person, usually a college graduate, new or ""fresh"" to the workforce"
B4L10-I-44	面試官	miànshì guān		interviewing officer
B4L10-I-45	自我介紹	zìwǒjièshào		self-introduction
B4L10-I-46	所學有限	suǒxué yǒuxiàn		what has been learned is only rather limited
B4L10-II-01	出國	chūguó	V-sep	to go abroad
B4L10-II-02	資金	zījīn	N	capital, funds
B4L10-II-03	廠商	chǎngshāng	N	manufacturer
B4L10-II-04	例外	lìwài	N	exception
B4L10-II-05	關	guān	N	hurdle
B4L10-II-06	接觸	jiēchù	V	to come in contact with, to contact
B4L10-II-07	青年	qīngnián	N	young people, youth
B4L10-II-08	貸款	dàikuǎn	N	loan
B4L10-II-09	開店	kāidiàn	V-sep	to open a store
B4L10-II-10	料	liào	N	material, (here) a person not suited for
B4L10-II-11	損失	sǔnshī	Vpt	to lose
B4L10-II-12	勇氣	yǒngqì	N	courage
B4L10-II-13	員工	yuángōng	N	employee
B4L10-II-14	求職	qiúzhí	Vi	to seek employment
B4L10-II-15	目標	mùbiāo	N	target, (here) the most ideal job
B4L10-II-16	初步	chūbù	Vs-attr	preliminary, initial
B4L10-II-17	技巧	jìqiǎo	N	tips, skill, technique
B4L10-II-18	概念	gàiniàn	N	concept, idea
B4L10-II-19	挑	tiāo	V	to select, pick
B4L10-II-20	基本	jīběn	Vs	basic
B4L10-II-21	襯衫	chènshān	N	button-up shirt
B4L10-II-22	過程	guòchéng	N	process
B4L10-II-23	同班	tóngbān		same class
B4L10-II-24	是...的料	shì...de liào		to be gifted in
B4L10-II-25	接下來	jiēxiàlái		and then, next
B4L10-II-26	提不起	tíbùqǐ		unable to raise...to a high level to pump up (enough courage)
B4L10-II-27	養家活口	yǎngjiāhuókǒu		support one's family
B4L10-II-28	來自	láizì		"<div>To come from</div>(from 來 + literary preposition 自"" from"" = 從...來)"
B4L10-II-29	熟讀	shóudú		to re-read something until one is very familiar
B4L10-II-30	考古題	kǎogǔtí		test items from previous years (題 -tí, for test items)
B4L10-II-31	沙盤推演	shāpán tuīyǎn		to rehearse; a dry run, a practice run
B4L10-II-32	深藍色	shēnlán sè		dark blue
B4L11-I-01	種族	zhǒngzú	N	ethnic group, race
B4L11-I-02	熔爐	rónglú	N	melting pot, smelting furnace, crucible
B4L11-I-03	偏偏	piānpiān	Adv	deliberately, insist on
B4L11-I-04	肯	kěn	Vaux	be willing to
B4L11-I-05	母語	mǔyǔ	N	mother tongue
B4L11-I-06	口音	kǒuyīn	N	accent
B4L11-I-07	適應	shìyìng	V	to adapt to, get used to
B4L11-I-08	了不起	liǎobùqǐ	Vs	terrific, amazing, really something
B4L11-I-09	交流	jiāoliú	Vi	to exchange, associate
B4L11-I-10	志工	zhìgōng	N	volunteer
B4L11-I-11	縣	xiàn	N	county
B4L11-I-12	市	shì	N	city
B4L11-I-13	外籍	wàijí	Vs-attr	foreign national
B4L11-I-14	配偶	pèi'ǒu	N	spouse
B4L11-I-15	焦慮	jiāolǜ	Vs	to be anxious
B4L11-I-16	溝通	gōutōng	N	communication
B4L11-I-17	障礙	zhàng'ài	N	obstacle, handicap
B4L11-I-18	良好	liánghǎo	Vs	positive, good (not 陽性)
B4L11-I-19	以往	yǐwǎng	Adv	formerly, heretofore
B4L11-I-20	面對	miànduì	V	to face, confront
B4L11-I-21	衝擊	chōngjí	V	impact, affect, to pound
B4L11-I-22	大眾	dàzhòng	N	the public, the masses
B4L11-I-23	難以	nányǐ	Adv	to find it difficult to
B4L11-I-24	認同	rèntóng	V	to identify with, accept
B4L11-I-25	跨國	kuàguó	Vs-attr	transnational
B4L11-I-26	大量	dàliàng	Adv	in large quantities
B4L11-I-27	移入	yírù	V	to immigrate (入 , enter, into (formal))
B4L11-I-28	憂慮	yōulǜ	Vst	to worry
B4L11-I-29	降低	jiàngdī	V	to reduce, lower
B4L11-I-30	素質	sùzhí	N	quality
B4L11-I-31	歧視	qíshì	Vst	to discriminate
B4L11-I-32	子女	zǐnǚ	N	children (from 兒子+女兒)
B4L11-I-33	資產	zīchǎn	N	asset, resource
B4L11-I-34	應	yīng	Vaux	should, ought to (formal)
B4L11-I-35	平等	píngděng	N	equality
B4L11-I-36	相互	xiānghù	Adv	mutually, each other
B4L11-I-37	外人	wàirén	N	outsider
B4L11-I-38	聯絡	liánlào	V	to contact, to connect with
B4L11-I-39	小明	Xiǎomíng		Xiaoming, a nickname
B4L11-I-40	家長日	jiāzhǎngrì		parents' day
B4L11-I-41	氣人	qìrén		exasperating, annoying
B4L11-I-42	照說	zhào shuō		to keep on saying
B4L11-I-43	在...之餘	zài...zhīyú		to do something at a time when not doing
B4L11-I-44	本地人	běndì rén		local people
B4L11-I-45	自己人	zìjǐrén		one of us, one of our own, compatriots
B4L11-I-46	哪裡!哪裡!	nǎlǐ nǎlǐ		not at all, not a problem, you're welcome
B4L11-II-01	漸漸	jiànjiàn	Adv	gradually
B4L11-II-02	曾	céng	Adv	have been before,was once (formal)
B4L11-II-03	嘗試	chángshì	V/N	to try (something new), attempt; an attempt
B4L11-II-04	結構	jiégòu	N	structure
B4L11-II-05	產生	chǎnshēng	Vp	to take place, produce
B4L11-II-06	轉變	zhuǎnbiàn	N	change, transformation
B4L11-II-07	嬰兒	yīng'ér	N	baby
